gap_id,risk_class,pop_outside_night,pop_outside_day,area_ha,teryt_gmi,wojewodztwo,powiat,gmina,priority_score_v12,priority_class,recommended_action_seed,procurement_action,estimated_new_siren_cost_pln,new_siren_cost_per_pop_outside_night_pln,x_2180,y_2180,lat,lon,estimated_unit_cost_pln,cost_per_pop_outside_night_pln
11495,niskie ryzyko,16.45574289160204,15.482330002370151,6.0,0464011,KUJAWSKO-POMORSKIE,Włocławek,Włocławek,56.24,C,modernizacja_or_new,not_priced_as_integration,0,0.0,502150.0,531700.0,52.6510176,19.0317907,0,0.0
1216,wysokie ryzyko,14.89066833231765,14.890668332317649,3.0,2204042,POMORSKIE,gdański,Pruszcz Gdański,56.24,C,modernizacja_or_new,not_priced_as_integration,0,0.0,479750.0,716150.0,54.3090842,18.6886693,0,0.0
25569,wysokie ryzyko,31.055145780093728,31.055145780093728,15.0,1811052,PODKARPACKIE,mielecki,Mielec,56.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,673550.0,278350.0,50.3466842,21.4400679,0,0.0
21262,wysokie ryzyko,18.280202590360577,18.280202590360577,4.0,0210033,DOLNOŚLĄSKIE,lubański,Leśna,56.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,238000.0,359850.0,51.0455901,15.2608484,0,0.0
2804,wysokie ryzyko,12.0,16.99385695853062,4.0,2209032,POMORSKIE,malborski,Lichnowy,56.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,497450.0,694350.0,54.1134911,18.9609802,0,0.0
24872,wysokie ryzyko,14.246305484581663,14.24630548458166,6.0,1820013,PODKARPACKIE,tarnobrzeski,Baranów Sandomierski,56.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,682700.0,290400.0,50.4522092,21.5744433,0,0.0
21577,wysokie ryzyko,11.293017647951476,11.293017647951476,41.0,1009032,ŁÓDZKIE,pajęczański,Nowa Brzeźnica,56.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,509500.0,353050.0,51.0441842,19.1355557,0,0.0
26149,wysokie ryzyko,7.450368888367921,7.450368888367921,5.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,56.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,649350.0,270750.0,50.2849983,21.0970752,0,0.0
14233,wysokie ryzyko,25.323867838187276,30.347882053745252,2.0,1465011,MAZOWIECKIE,Warszawa,Warszawa,56.2,C,modernizacja_or_new,not_priced_as_integration,0,0.0,647050.0,484050.0,52.2028724,21.1525198,0,0.0
13035,wysokie ryzyko,16.90392024708187,19.908372567962584,1.0,1408011,MAZOWIECKIE,legionowski,Legionowo,56.2,C,modernizacja_or_new,not_priced_as_integration,0,0.0,629650.0,506250.0,52.406781,20.9065353,0,0.0
26369,wysokie ryzyko,6.133320172408119,6.133320172408119,1.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,56.2,C,modernizacja_or_new,not_priced_as_integration,0,0.0,647050.0,267150.0,50.2532104,21.0634029,0,0.0
28161,wysokie ryzyko,25.78198431744973,25.78198431744973,22.0,1213023,MAŁOPOLSKIE,oświęcimski,Brzeszcze,56.18,C,modernizacja_or_new,not_priced_as_integration,0,0.0,508350.0,236450.0,49.9952771,19.1165345,0,0.0
23833,niskie ryzyko,14.000000000000004,14.000000000000004,3.0,1601033,OPOLSKIE,brzeski,Grodków,56.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,392450.0,309950.0,50.6466244,17.4783191,0,0.0
8271,wysokie ryzyko,11.273468874229124,11.273468874229124,3.0,1415062,MAZOWIECKIE,ostrołęcki,Lelis,56.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,672200.0,585150.0,53.1038463,21.5731111,0,0.0
19144,wysokie ryzyko,9.758495789668586,9.758495789668588,1.0,0211043,DOLNOŚLĄSKIE,lubiński,Ścinawa,56.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,321850.0,401350.0,51.4506555,16.4352756,0,0.0
21734,wysokie ryzyko,14.000000000000002,13.999999999999998,11.0,0223083,DOLNOŚLĄSKIE,wrocławski,Siechnice,56.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,374200.0,350950.0,51.0116022,17.2061544,0,0.0
22036,wysokie ryzyko,10.388977546610976,10.388977546610976,2.0,0205023,DOLNOŚLĄSKIE,jaworski,Bolków,56.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,300700.0,344650.0,50.9342255,16.1626576,0,0.0
2060,wysokie ryzyko,31.716405747473654,30.77326616715296,17.0,2861011,WARMIŃSKO-MAZURSKIE,Elbląg,Elbląg,56.14,C,modernizacja_or_new,not_priced_as_integration,0,0.0,525200.0,704550.0,54.2045796,19.3864557,0,0.0
19833,niskie ryzyko,29.777449376100236,29.77744937610023,54.0,0610042,LUBELSKIE,łęczyński,Milejów,56.14,C,modernizacja_or_new,not_priced_as_integration,0,0.0,775700.0,381250.0,51.2312149,22.95057,0,0.0
18062,wysokie ryzyko,20.093136618439942,20.093136618439942,16.0,1401063,MAZOWIECKIE,białobrzeski,Wyśmierzyce,56.13,C,modernizacja_or_new,not_priced_as_integration,0,0.0,619450.0,417950.0,51.6153327,20.7258011,0,0.0
23807,wysokie ryzyko,17.292524092524587,17.292524092524587,6.0,1864011,PODKARPACKIE,Tarnobrzeg,Tarnobrzeg,56.13,C,modernizacja_or_new,not_priced_as_integration,0,0.0,695050.0,310050.0,50.6247969,21.7585487,0,0.0
21929,wysokie ryzyko,8.80296796413979,8.80296796413979,4.0,0219063,DOLNOŚLĄSKIE,świdnicki,Strzegom,56.13,C,modernizacja_or_new,not_priced_as_integration,0,0.0,315900.0,347000.0,50.9603974,16.3776122,0,0.0
26639,wysokie ryzyko,17.39258222675577,17.39258222675577,3.0,1216153,MAŁOPOLSKIE,tarnowski,Żabno,56.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,633100.0,260450.0,50.1962763,20.8654207,0,0.0
25588,wysokie ryzyko,11.59387442737522,11.59387442737522,8.0,2612022,ŚWIĘTOKRZYSKIE,staszowski,Łubnice,56.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,654250.0,278150.0,50.3502618,21.1688525,0,0.0
11842,wysokie ryzyko,9.078215305587506,6.934046802736616,7.0,1435053,MAZOWIECKIE,wyszkowski,Wyszków,56.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,664650.0,525750.0,52.5725702,21.4304159,0,0.0
1713,wysokie ryzyko,4.0,4.0,3.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,56.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,519400.0,709550.0,54.2497828,19.2978344,0,0.0
1631,niskie ryzyko,21.04685355864822,21.04685355864822,1.0,3209012,ZACHODNIOPOMORSKIE,koszaliński,Będzino,56.1,C,modernizacja_or_new,not_priced_as_integration,0,0.0,306250.0,710850.0,54.2251575,16.0268465,0,0.0
19859,wysokie ryzyko,10.167649189510236,10.167649189510236,23.0,0209022,DOLNOŚLĄSKIE,legnicki,Chojnów,56.1,C,modernizacja_or_new,not_priced_as_integration,0,0.0,282750.0,380850.0,51.2528844,15.8857114,0,0.0
25396,wysokie ryzyko,24.830029880478087,23.708808084301843,9.0,1811022,PODKARPACKIE,mielecki,Borowa,56.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,666750.0,280450.0,50.3675264,21.3454789,0,0.0
8188,wysokie ryzyko,7.999999999999999,8.0,1.0,0403022,KUJAWSKO-POMORSKIE,bydgoski,Dąbrowa Chełmińska,56.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,445950.0,586450.0,53.1406066,18.1917328,0,0.0
23097,niskie ryzyko,13.289497348976605,12.983548687380225,2.0,0202073,DOLNOŚLĄSKIE,dzierżoniowski,Niemcza,56.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,348250.0,323000.0,50.7540952,16.8479875,0,0.0
26431,wysokie ryzyko,30.191984857822895,30.1919848578229,5.0,1204012,MAŁOPOLSKIE,dąbrowski,Bolesław,56.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,636600.0,265950.0,50.2449311,20.9164261,0,0.0
18406,wysokie ryzyko,14.0,14.302120355255893,2.0,1407072,MAZOWIECKIE,kozienicki,Sieciechów,56.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,695750.0,413300.0,51.5521956,21.8244199,0,0.0
5869,wysokie ryzyko,6.75,6.75,2.0,0414063,KUJAWSKO-POMORSKIE,świecki,Nowe,56.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,482950.0,636350.0,53.5917515,18.7423276,0,0.0
12194,wysokie ryzyko,3.812629977174739,3.812629977174739,1.0,2010023,PODLASKIE,siemiatycki,Drohiczyn,56.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,741650.0,518150.0,52.475604,22.5594869,0,0.0
24263,wysokie ryzyko,10.971210524378646,10.971210524378646,3.0,0208123,DOLNOŚLĄSKIE,kłodzki,Radków,56.05,C,modernizacja_or_new,not_priced_as_integration,0,0.0,319250.0,301350.0,50.5512218,16.4477035,0,0.0
23885,niskie ryzyko,63.413493640897194,63.413493640897194,12.0,1820022,PODKARPACKIE,tarnobrzeski,Gorzyce,56.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,698900.0,308500.0,50.6095691,21.8120979,0,0.0
29653,wysokie ryzyko,11.307426832216704,11.307426832216706,2.0,1216013,MAŁOPOLSKIE,tarnowski,Ciężkowice,56.04,C,modernizacja_or_new,not_priced_as_integration,0,0.0,640700.0,211650.0,49.7557322,20.9540141,0,0.0
27980,wysokie ryzyko,18.65144619951015,14.613047326740444,16.0,1213082,MAŁOPOLSKIE,oświęcimski,Przeciszów,56.03,C,modernizacja_or_new,not_priced_as_integration,0,0.0,528650.0,239200.0,50.0193872,19.4000466,0,0.0
9478,wysokie ryzyko,31.07677869009928,31.07677869009928,11.0,0806023,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,56.02,C,modernizacja_or_new,not_priced_as_integration,0,0.0,290400.0,557550.0,52.8426495,15.8867407,0,0.0
25361,niskie ryzyko,16.151029529480702,15.964616135666803,1.0,2413092,ŚLĄSKIE,tarnogórski,Zbrosławice,56.02,C,modernizacja_or_new,not_priced_as_integration,0,0.0,480250.0,281850.0,50.403442,18.722004,0,0.0
1708,wysokie ryzyko,4.0,4.0,4.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,56.01,C,modernizacja_or_new,not_priced_as_integration,0,0.0,523500.0,709600.0,54.2500603,19.3607815,0,0.0
26030,niskie ryzyko,41.18813564108696,37.25692791055827,3.0,0208063,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,55.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,332450.0,272050.0,50.2917945,16.6470122,0,0.0
11448,niskie ryzyko,12.0,12.000000000000002,1.0,0807012,LUBUSKIE,sulęciński,Krzeszyce,55.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,231550.0,532550.0,52.59227,15.0350861,0,0.0
5297,wysokie ryzyko,10.382143717914106,10.382143717914104,6.0,2207032,POMORSKIE,kwidzyński,Kwidzyn,55.99,C,modernizacja_or_new,not_priced_as_integration,0,0.0,488400.0,648750.0,53.7033902,18.8242285,0,0.0
12807,wysokie ryzyko,14.0,14.0,4.0,1419063,MAZOWIECKIE,płocki,Gąbin,55.98,C,modernizacja_or_new,not_priced_as_integration,0,0.0,555450.0,508450.0,52.439124,19.8159715,0,0.0
2104,wysokie ryzyko,12.8,12.8,1.0,2210023,POMORSKIE,nowodworski,Nowy Dwór Gdański,55.98,C,modernizacja_or_new,not_priced_as_integration,0,0.0,512050.0,704150.0,54.2014615,19.184779,0,0.0
18827,wysokie ryzyko,23.679432371295977,23.67943237129598,10.0,0220063,DOLNOŚLĄSKIE,trzebnicki,Żmigród,55.97,C,modernizacja_or_new,not_priced_as_integration,0,0.0,348650.0,406050.0,51.5007015,16.8187584,0,0.0
22219,wysokie ryzyko,10.753666967520717,10.753666967520717,3.0,0223073,DOLNOŚLĄSKIE,wrocławski,Sobótka,55.97,C,modernizacja_or_new,not_priced_as_integration,0,0.0,341600.0,341350.0,50.9172567,16.7458224,0,0.0
30774,wysokie ryzyko,8.174510023594262,8.174510023594262,2.0,1211102,MAŁOPOLSKIE,nowotarski,Ochotnica Dolna,55.97,C,modernizacja_or_new,not_priced_as_integration,0,0.0,595450.0,185950.0,49.533457,20.319546,0,0.0
29973,niskie ryzyko,16.870472036508747,16.87047203650875,1.0,1813032,PODKARPACKIE,przemyski,Fredropol,55.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,761150.0,205350.0,49.6589215,22.6198732,0,0.0
20074,wysokie ryzyko,12.583339432290671,12.583339432290671,8.0,0226052,DOLNOŚLĄSKIE,złotoryjski,Zagrodno,55.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,280150.0,377400.0,51.2209024,15.8506187,0,0.0
17817,wysokie ryzyko,10.000000000000002,10.0,2.0,1014093,ŁÓDZKIE,sieradzki,Warta,55.96,C,modernizacja_or_new,not_priced_as_integration,0,0.0,479450.0,422400.0,51.6676657,18.7027637,0,0.0
2978,wysokie ryzyko,8.554260160183148,8.554260160183148,9.0,2804032,WARMIŃSKO-MAZURSKIE,elbląski,Gronowo Elbląskie,55.95,C,modernizacja_or_new,not_priced_as_integration,0,0.0,522350.0,692450.0,54.09593,19.3418529,0,0.0
1723,niskie ryzyko,20.52886749676668,20.528867496766676,10.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,55.94,C,modernizacja_or_new,not_priced_as_integration,0,0.0,522200.0,709400.0,54.2483204,19.340809,0,0.0
17656,wysokie ryzyko,6.0219366891147015,6.0219366891147015,3.0,1403073,MAZOWIECKIE,garwoliński,Maciejowice,55.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,672100.0,425350.0,51.6681886,21.4894697,0,0.0
16468,wysokie ryzyko,5.999999999999999,5.999999999999999,1.0,1011033,ŁÓDZKIE,poddębicki,Poddębice,55.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,483650.0,450550.0,51.9209819,18.7621841,0,0.0
7304,wysokie ryzyko,4.0,4.0,2.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,55.93,C,modernizacja_or_new,not_priced_as_integration,0,0.0,455150.0,602900.0,53.2893658,18.3269847,0,0.0
6958,wysokie ryzyko,19.4,19.4,10.0,0414093,KUJAWSKO-POMORSKIE,świecki,Świecie,55.92,C,modernizacja_or_new,not_priced_as_integration,0,0.0,456450.0,610400.0,53.3569072,18.3454598,0,0.0
17003,wysokie ryzyko,9.0,9.0,11.0,0619022,LUBELSKIE,włodawski,Hanna,55.92,C,modernizacja_or_new,not_priced_as_integration,0,0.0,813300.0,436650.0,51.7085659,23.5367685,0,0.0
21469,wysokie ryzyko,12.894894046789798,9.780514374788885,1.0,2611011,ŚWIĘTOKRZYSKIE,starachowicki,Starachowice,55.91,C,modernizacja_or_new,not_priced_as_integration,0,0.0,644350.0,355550.0,51.0485943,21.0600214,0,0.0
30671,wysokie ryzyko,24.446001113965295,23.477147624284452,9.0,1821033,PODKARPACKIE,leski,Lesko,55.9,C,modernizacja_or_new,not_priced_as_integration,0,0.0,741350.0,188800.0,49.5185176,22.3357687,0,0.0
29357,wysokie ryzyko,3.874734469909906,3.874734469909906,1.0,2403062,ŚLĄSKIE,cieszyński,Dębowiec,55.9,C,modernizacja_or_new,not_priced_as_integration,0,0.0,480550.0,217850.0,49.8276778,18.7294902,0,0.0
26735,wysokie ryzyko,15.453053121252267,15.453053121252267,4.0,1804112,PODKARPACKIE,jarosławski,Wiązownica,55.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,770550.0,257950.0,50.1269926,22.7867003,0,0.0
25812,wysokie ryzyko,10.948071669096738,10.45850176539074,3.0,1808032,PODKARPACKIE,leżajski,Kuryłówka,55.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,746400.0,275350.0,50.2937686,22.4606684,0,0.0
15159,wysokie ryzyko,9.541666666666666,9.541666666666668,7.0,1005072,ŁÓDZKIE,łowicki,Łowicz,55.89,C,modernizacja_or_new,not_priced_as_integration,0,0.0,560300.0,471950.0,52.110396,19.880802,0,0.0
11307,wysokie ryzyko,5.617615788507121,5.617615788507121,3.0,1424072,MAZOWIECKIE,pułtuski,Zatory,55.88,C,modernizacja_or_new,not_priced_as_integration,0,0.0,643650.0,533800.0,52.6508667,21.1241803,0,0.0
23372,wysokie ryzyko,5.944647835458742,5.944647835458742,2.0,1609052,OPOLSKIE,opolski,Łubniany,55.87,C,modernizacja_or_new,not_priced_as_integration,0,0.0,424300.0,318950.0,50.7325839,17.9270049,0,0.0
21284,wysokie ryzyko,19.193213234156605,19.193213234156605,1.0,0205011,DOLNOŚLĄSKIE,jaworski,Jawor,55.86,C,modernizacja_or_new,not_priced_as_integration,0,0.0,302250.0,359450.0,51.0677269,16.1766305,0,0.0
21704,wysokie ryzyko,7.660504678424203,7.660504678424203,6.0,1012122,ŁÓDZKIE,radomszczański,Radomsko,55.86,C,modernizacja_or_new,not_priced_as_integration,0,0.0,523400.0,351450.0,51.0293939,19.3337892,0,0.0
27942,wysokie ryzyko,26.581971669133125,22.753133778587777,6.0,1201022,MAŁOPOLSKIE,bocheński,Bochnia,55.85,C,modernizacja_or_new,not_priced_as_integration,0,0.0,603100.0,239700.0,50.015646,20.4395218,0,0.0
16569,wysokie ryzyko,24.676788758655796,24.676788758655793,6.0,0804052,LUBUSKIE,nowosolski,Nowa Sól,55.85,C,modernizacja_or_new,not_priced_as_integration,0,0.0,278700.0,447850.0,51.8530112,15.7855772,0,0.0
23531,wysokie ryzyko,26.581953118347943,18.128927088507453,4.0,2609011,ŚWIĘTOKRZYSKIE,sandomierski,Sandomierz,55.82,C,modernizacja_or_new,not_priced_as_integration,0,0.0,693650.0,315550.0,50.6746837,21.7416499,0,0.0
20647,wysokie ryzyko,24.56342431864957,24.56342431864957,96.0,0612042,LUBELSKIE,opolski,Łaziska,55.82,C,modernizacja_or_new,not_priced_as_integration,0,0.0,698900.0,368650.0,51.1499818,21.8448408,0,0.0
20205,wysokie ryzyko,30.67547932082949,30.675479320829492,6.0,0262011,DOLNOŚLĄSKIE,Legnica,Legnica,55.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,300150.0,376200.0,51.2174776,16.137388,0,0.0
26138,wysokie ryzyko,15.802956452656533,15.802956452656533,2.0,2601033,ŚWIĘTOKRZYSKIE,buski,Nowy Korczyn,55.81,C,modernizacja_or_new,not_priced_as_integration,0,0.0,626300.0,270850.0,50.2912846,20.7736352,0,0.0
26021,wysokie ryzyko,6.538399852300129,6.538399852300129,2.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,55.8,C,modernizacja_or_new,not_priced_as_integration,0,0.0,650000.0,272450.0,50.3001167,21.1068706,0,0.0
27624,wysokie ryzyko,25.868069113627477,25.868069113627477,5.0,1201072,MAŁOPOLSKIE,bocheński,Rzezawa,55.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,610550.0,242950.0,50.043538,20.5444402,0,0.0
29153,wysokie ryzyko,23.11866932728951,23.11866932728951,3.0,1202033,MAŁOPOLSKIE,brzeski,Czchów,55.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,622250.0,221250.0,49.8461033,20.7009348,0,0.0
15505,wysokie ryzyko,13.77547244460614,13.77547244460614,1.0,1418023,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,55.79,C,modernizacja_or_new,not_priced_as_integration,0,0.0,647650.0,469650.0,52.0732983,21.1550385,0,0.0
20635,wysokie ryzyko,22.666666666666664,22.666666666666664,10.0,0612042,LUBELSKIE,opolski,Łaziska,55.78,C,modernizacja_or_new,not_priced_as_integration,0,0.0,696800.0,369150.0,51.1552001,21.8151173,0,0.0
26090,wysokie ryzyko,7.0472748135398735,7.0472748135398735,5.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,55.78,C,modernizacja_or_new,not_priced_as_integration,0,0.0,651850.0,271450.0,50.2906529,21.1324343,0,0.0
23350,wysokie ryzyko,25.733306495306092,25.733306495306092,3.0,1661011,OPOLSKIE,Opole,Opole,55.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,420750.0,319200.0,50.7343586,17.8766424,0,0.0
18273,wysokie ryzyko,25.63016436495339,26.461076546794605,9.0,0204043,DOLNOŚLĄSKIE,górowski,Wąsosz,55.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,337750.0,414950.0,51.5776593,16.6577004,0,0.0
10609,wysokie ryzyko,19.027029890762343,16.97518559608428,4.0,2013023,PODLASKIE,wysokomazowiecki,Ciechanowiec,55.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,736050.0,541200.0,52.6849546,22.4935965,0,0.0
1935,wysokie ryzyko,17.77777777777778,17.77777777777778,5.0,2210023,POMORSKIE,nowodworski,Nowy Dwór Gdański,55.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,512350.0,706400.0,54.2216824,19.1894719,0,0.0
11747,wysokie ryzyko,2.431079184155953,2.4310791841559527,1.0,0418132,KUJAWSKO-POMORSKIE,włocławski,Włocławek,55.77,C,modernizacja_or_new,not_priced_as_integration,0,0.0,521850.0,528050.0,52.6177587,19.3228373,0,0.0
29494,wysokie ryzyko,30.19429955926852,30.19429955926852,7.0,1805011,PODKARPACKIE,jasielski,Jasło,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,676100.0,214950.0,49.7760654,21.4467104,0,0.0
2388,wysokie ryzyko,18.39766835496149,18.39766835496149,7.0,2210023,POMORSKIE,nowodworski,Nowy Dwór Gdański,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,515550.0,699950.0,54.1636081,19.2382317,0,0.0
8542,wysokie ryzyko,11.589975749520685,11.358625680050023,1.0,0410053,KUJAWSKO-POMORSKIE,nakielski,Szubin,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,417550.0,579750.0,53.0767351,17.7688479,0,0.0
13375,wysokie ryzyko,10.865371682956583,14.177862987613889,1.0,1408022,MAZOWIECKIE,legionowski,Jabłonna,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,631450.0,502450.0,52.3721971,20.9314966,0,0.0
14803,wysokie ryzyko,7.571428571428571,7.305853817329179,2.0,1005092,ŁÓDZKIE,łowicki,Nieborów,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,574850.0,475400.0,52.1396389,20.0940555,0,0.0
20112,wysokie ryzyko,6.4700366810554115,3.7414708343117695,2.0,1409012,MAZOWIECKIE,lipski,Chotcza,55.76,C,modernizacja_or_new,not_priced_as_integration,0,0.0,694400.0,377550.0,51.2314888,21.7853801,0,0.0
1565,wysokie ryzyko,17.076469455852187,17.066175752381245,1.0,2204011,POMORSKIE,gdański,Pruszcz Gdański,55.75,C,modernizacja_or_new,not_priced_as_integration,0,0.0,477750.0,711550.0,54.2676469,18.6582637,0,0.0
6256,wysokie ryzyko,12.04351299348814,12.34304658390718,9.0,0462011,KUJAWSKO-POMORSKIE,Grudziądz,Grudziądz,55.75,C,modernizacja_or_new,not_priced_as_integration,0,0.0,491100.0,626250.0,53.5011414,18.8657836,0,0.0
27619,niskie ryzyko,66.13047050303364,66.13047050303364,3.0,1261011,MAŁOPOLSKIE,Kraków,Kraków,55.74,C,modernizacja_or_new,not_priced_as_integration,0,0.0,580450.0,243150.0,50.0501705,20.1240715,0,0.0
10193,wysokie ryzyko,12.0,12.148587175788428,23.0,0801062,LUBUSKIE,gorzowski,Santok,55.74,C,modernizacja_or_new,not_priced_as_integration,0,0.0,261250.0,545950.0,52.7264046,15.4630755,0,0.0
18351,wysokie ryzyko,16.905702647657836,16.905702647657836,17.0,1407072,MAZOWIECKIE,kozienicki,Sieciechów,55.73,C,modernizacja_or_new,not_priced_as_integration,0,0.0,685850.0,413650.0,51.5586898,21.6819336,0,0.0
28842,wysokie ryzyko,14.106871143340332,39.80572637691397,1.0,1803023,PODKARPACKIE,dębicki,Brzostek,55.72,C,modernizacja_or_new,not_priced_as_integration,0,0.0,673150.0,225350.0,49.8704096,21.4104051,0,0.0
28255,wysokie ryzyko,19.731268582819776,19.73126858281978,11.0,1213062,MAŁOPOLSKIE,oświęcimski,Oświęcim,55.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,515300.0,234950.0,49.9816441,19.2134701,0,0.0
23648,wysokie ryzyko,7.380910459342667,7.375325164558969,1.0,1609083,OPOLSKIE,opolski,Ozimek,55.71,C,modernizacja_or_new,not_priced_as_integration,0,0.0,443950.0,312750.0,50.6790464,18.2064385,0,0.0
27670,wysokie ryzyko,14.66184488988209,14.66184488988209,1.0,1203043,MAŁOPOLSKIE,chrzanowski,Libiąż,55.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,520250.0,242850.0,50.0525698,19.2829502,0,0.0
23384,wysokie ryzyko,13.999999999999998,13.999999999999998,5.0,1820022,PODKARPACKIE,tarnobrzeski,Gorzyce,55.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,702900.0,318850.0,50.7011799,21.87425,0,0.0
18841,wysokie ryzyko,10.823533642991531,10.823533642991531,94.0,1016053,ŁÓDZKIE,tomaszowski,Inowłódz,55.7,C,modernizacja_or_new,not_priced_as_integration,0,0.0,582850.0,405950.0,51.514006,20.1943288,0,0.0
